hr_name|hr_bookID
Jennifer Frantz/E.B. White/Aleksey Ivanov/Olga Ivanov|24183
Jed Carleton/Shawn Carman/Seth Mason/Robert    Lee/Travis Heerman/Aaron Medwin/Matthew S. Armstrong/D.J. Trindle/Cris Dornaus/Eric Steiger|24188
John Grisham|24192
Phyllis Reynolds Naylor|24196
Phyllis Reynolds Naylor|24198
Francine Pascal/Jamie Suzanne|24202
Francine Pascal/Jamie Suzanne|24205
Lewis Carroll/John Tenniel/Martin Gardner|24213
Robert Sabuda/Lewis Carroll|24215
Lewis Carroll/John Tenniel/Tan Lin|24217
Lewis Carroll/Helen Oxenbury|24218
Lewis Carroll/Hugh Haughton/John Tenniel|24220
Lewis Carroll/Helen Oxenbury|24221
Sun Tzu/Roger T. Ames|24223
Michael Connelly|24244
Anne Stuart|24248
J.V. Jones|24249
Stan Jones|24253
Andrei Codrescu/Laura Rosenthal|24255
Friedrich Nietzsche|24257
William Manchester/Barrett Whitener|24268
James Lincoln Collier/Christopher Collier|24270
David Almond|24271
David Almond|24273
Victor Hugo/Charles E. Wilbour|24281
Victor Hugo/Charles E. Wilbour/James K. Robinson|24283
Victor Hugo/Charles E. Wilbour/Peter Washington|24284
Monica Kulling/Victor Hugo|24288
Kate DiCamillo|24296
Avi|24297
Elizabeth Stuart Phelps/Carol Phillips|24298
Avi|24300
Avi/Brian Floca|24304
Avi|24305
Anne Mazer/Monica Gesue|24307
Anne Mazer/Monica Gesue|24308
Anne Mazer/Monica Gesue/Joyce White|24309
Anne Mazer|24312
Anne Mazer/Bill Brown|24315
Anne Mazer/Bill Brown|24316
Anne Mazer|24330
E.B. White/Fred Marcellino|24335
Gail Carson Levine|24337
Peter David/George Pérez|24345
Aristotle/Joe Sachs|24346
Harold Bloom/Harper Lee|24374
Nicholas Wright/Philip Pullman|24378
Nicholas Wright/Philip Pullman|24379
Philip Pullman|24381
George Selden/Garth Williams|24384
Sylvia Cassedy|24394
Billy Collins|24403
Billy Collins|24406
David Poyer|24414
Tamara Thorne|24424
Tamora Pierce|24431
Tamora Pierce/Trini Alvarado|24432
Masakazu Katsura|24438
Orson Scott Card|24441
Michael R. Phillips|24442
Barbara Ehrenreich|24450
Barbara Ehrenreich/Deirdre English|24455
Barbara Ehrenreich|24457
Marcus Tullius Cicero/Walter Miller|24459
Lisa See|24472
Lisa Jackson|24473
Chuck Klosterman|24475
Chuck Klosterman|24476
Jon M. Gibson/Chuck Klosterman|24478
Anne Macdonald|24497
Tom Hodgkinson|24510
D.B. Wyndham-Lewis/Charles  Lee/Billy Collins/Max Beerbohm|24517
Patrick O'Brian|24520
Patrick O'Brian|24521
Patrick O'Brian/Richard Snow|24524
Patrick O'Brian|24525
Patrick O'Brian|24526
Mark LeVine/Michael Pollan/Stephen M. Pollan|24530
Terry Gilliam/Ian Christie|24546
Terry Gilliam/Charles McKeown|24562
Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin|24565
Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin/Bob McCabe|24566
Graham Chapman/Eric Idle/Terry Gilliam/John Cleese/Terry Jones/Michael Palin/Roger Wilmut|24568
Herbert Asbury/Jorge Luis Borges|24569
Herbert Asbury|24572
Mark Twain/Shelly Fisher Fishkin|24580
Mark Twain/Scott McKowen|24581
Mark Twain/Guy Cardwell/John Seelye|24583
Teresa Edgerton|24589
Ernest Hemingway/Stacy Keach|24591
Annalee Allen|24594
Western Sonoma County Historical Society|24596
Library Company of Philadelphia|24597
Jacqueline Ann/Sheila Z.|24598
Charles Baudelaire/Louise Varèse|24601
Walter Benjamin/Michael W. Jennings/Rodney Livingstone/Edmund F.N. Jephcott/Harry Zohn/Howard Eiland|24603
Charles Baudelaire/Wallace Fowlie|24604
Charles Baudelaire/Andrew Brown/Margaret Drabble|24605
Charles Baudelaire/Christopher Isherwood/W.H. Auden|24606
Charles Baudelaire/Jonathon Mayne|24607
Voltaire/Larousse|24612
Voltaire/Mona Mulhair|24613
Epictetus/Nicholas P. White|24614
Epictetus/Sharon Lebell|24617
Epictetus/William A. Oldfather|24620
Mollie Hunter/Lisa Falkenstern|24626
Nigel Tranter|24634
Walter Scott|24635
Walter Scott/George Grant|24636
Roger Lancelyn Green/Alan Langford|24647
Ingri d'Aulaire/Edgar Parin d'Aulaire/Michael Chabon|24655
Kevin Crossley-Holland|24657
Snorri Sturluson/Jesse L. Byock|24658
Galina Krasskova/Swain Wódening|24660
Barbara Leonie Picard/Rosamund Fowler|24666
Robert Ludlum|24671
Rosalind Miles|24674
Tristan Taormino|24676
Dr. Seuss|24682
Emily Jenkins/Paul O. Zelinsky|24686
Andrew Delbanco|24692
Jane Leslie Conly/Leonard B. Lubin|24703
Jane Leslie Conly/Leonard B. Lubin|24704
Sue Monk Kidd|24711
T. Coraghessan Boyle|24723
T. Coraghessan Boyle/Richard Poe|24724
T. Coraghessan Boyle|24725
T. Coraghessan Boyle|24727
T. Coraghessan Boyle|24729
T. Coraghessan Boyle|24733
T. Coraghessan Boyle|24736
T. Coraghessan Boyle|24737
T. Coraghessan Boyle|24739
Jay Parini/August Wilson|24749
T. Coraghessan Boyle|24751
T. Coraghessan Boyle|24753
Madeleine L'Engle|24761
William Rodney Allen/Kurt Vonnegut Jr.|24762
Scott Westerfeld|24763
Scott Westerfeld|24765
Scott Westerfeld|24767
Scott Westerfeld|24768
Scott Westerfeld|24769
Scott Westerfeld|24770
Scott Westerfeld|24771
Philip Pullman|24775
Philip Pullman/Diana Bryan|24777
Lloyd Alexander|24779
Lloyd Alexander|24780
Lloyd Alexander|24781
Lloyd Alexander|24782
Lloyd Alexander|24783
Lloyd Alexander|24784
Lloyd Alexander|24785
Michael O. Tunnell/Lloyd Alexander|24786
Lloyd Alexander|24787
Lloyd Alexander|24788
Don DeLillo/Michel Courtois-Fourcy|24789
Isabel Allende/Margaret Sayers Peden/محمدعلی مهمان‌نوازان|24796
Mark Z. Danielewski|24800
Silas House|24804
John Hodgman|24807
Bill Watterson|24812
Bill Watterson|24813
Bill Watterson|24814
Bill Watterson|24816
Bill Watterson|24818
Bill Watterson|24819
Bill Watterson|24820
Richard Paul Russo|24827
Richard Paul Russo|24828
Ray Bradbury|24832
John Barth|24835
John Barth|24836
John Barth|24840
John Barth|24842
Harry Crews|24850
Hermann Hesse|24858
Hermann Hesse/Stanley Appelbaum|24863
S.M. Stirling|24865
Anne McCaffrey/Todd McCaffrey|24866
Anne McCaffrey/Dick Hill|24873
William Sleator|24875
William Sleator|24878
William Sleator|24880
William Sleator|24881
William Sleator|24884
William Sleator|24885
William Sleator|24887
William Sleator|24888
William Sleator|24889
William Sleator/Lawrence Di Fiori|24893
William Sleator/Steven Kellogg|24894
William Sleator|24898
William Sleator|24899
Russell Hoban/Lillian Hoban|24904
Russell Hoban|24905
Russell Hoban/Quentin Blake|24908
E.L. Doctorow|24910
E.L. Doctorow|24914
E.L. Doctorow|24917
Jonathan Franzen|24920
John Kennedy Toole|24922
John Kennedy Toole/Walker Percy|24923
John Kennedy Toole|24925
Gregory Maguire/Douglas Smith|24929
Gregory Maguire/Diana Bryan|24930
Gregory Maguire/Elaine Clayton|24933
David Cote/Stephen Schwartz/Joan Marcus/Winnie Holzman|24937
Victoria Alexander|24939
Errol Flynn/Jeffrey Meyers|24942
Roald Dahl|24944
Roald Dahl|24945
Roald Dahl/Jill Bennett|24949
Roald Dahl|24951
Roald Dahl/Quentin Blake|24953
Roald Dahl|24955
Michael Hanlon|24956
Susan Cooper|24958
Søren Kierkegaard/Howard Vincent Hong/Edna Hatlestad Hong|24964
Søren Kierkegaard/Alastair Hannay|24965
Søren Kierkegaard/Edna Hatlestad Hong/Howard Vincent Hong|24968
Søren Kierkegaard/Victor Eremita/Alastair Hannay|24970
Connie Willis|24978
Connie Willis|24979
Connie Willis|24980
Connie Willis|24982
Connie Willis|24984
Connie Willis|24985
Roland Barthes/Annette Lavers/Colin Smith/Susan Sontag|25002
Anthony Grafton|25005
Girolamo Cardano/Jean Stoner/Anthony Grafton|25012
Simon Winchester|25013
Simon Winchester|25014
Simon Winchester|25015
Simon Winchester|25016
Simon Winchester|25017
Thomas Cahill|25021
Darina Allen/Regina Sexton|25023
James Graham Leyburn|25025
Ashley Shannon|25027
Juliette Aristides|25032
Juliette De Bairacli Levy/Heather  Wood|25033
Juliette De Bairacli Levy|25034
Juliette Benzoni/Francisco Rodriguez de Lecea|25037
James Preller/R.W. Alley/Jamie  Smith|25041
James Preller/R.W. Alley/Jamie  Smith|25044
James Preller/R.W. Alley|25045
James Preller/John Speirs/James Preller|25047
James Preller/Jamie Smith/R.W. Alley|25048
James Preller/John Speirs/R.W. Alley|25050
Betty MacDonald/Alexandra Boiger|25051
Betty MacDonald/Alexandra Boiger|25052
Betty MacDonald/Alexandra Boiger|25053
Betty MacDonald/Hilary Knight|25055
David Brin|25059
Jay McInerney|25060
Colum McCann|25061
Roberta Gellis|25065
Jay McInerney/Sylvie Durastanti|25069
Jay McInerney|25074
Jonathan Kozol|25078
Dan Savage|25083
Dan Savage|25084
Neil Gaiman/Steve Parkhouse/Chris Bachalo/Michael Zulli/Mike Dringenberg/Malcolm Jones III/Todd Klein/Clive Barker|25099
Neil Gaiman/Kelley Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Erickson|25100
Neil Gaiman/Matt Wagner/George Pratt/Dick Giordano/Kelley Jones/P. Craig Russell/Mike Dringenberg/Malcolm Jones III/Todd Klein/Harlan Ellison|25101
Neil Gaiman/Shawn McManus/Colleen Doran/Bryan Talbot/George Pratt/Stan Woch/Dick Giordano/Todd Klein|25102
Neil Gaiman/Mike Allred/Gary Amaro/Mark Buckingham/David Giordano/Tony Harris/Steve Leialoha/Vince Locke/Shea Anton Pensa/Alec Stevens/Bryan Talbot/John Watkiss/Todd Klein/Michael Zulli/Stephen King|25103
Neil Gaiman/Michael Zulli/Jon J. Muth/Charles Vess/Mikal Gilmore|25104
Neil Gaiman/Bryan Talbot/Stan Woch/P. Craig Russell/Shawn McManus/John Watkiss/Jill Thompson/Duncan Eagleson/Kent Williams/Todd Klein|25106
J. Anthony Lukas|25109
Molly Bang|25112
William Cronon|25118
Sandra Balzo|25120
James J. Gibson|25129
Mark Manning|25142
Arthur Nersesian|25148
Alexandra Robbins|25150
Junji Ito/伊藤潤二|25152
Junji Ito/伊藤潤二|25153
Junji Ito/伊藤潤二|25154
Martha Grimes|25170
Martha Grimes|25171
Martha Grimes|25172
Martha Grimes|25173
Martha Grimes|25174
Martha Grimes|25175
Martha Grimes|25176
Martha Grimes|25177
Craig Thompson|25179
A.N. Roquelaure/Anne Rice|25190
Kenzaburō Ōe/John Nathan|25191
Kenzaburō Ōe/John Nathan|25192
Kenzaburō Ōe|25198
Shūsaku Endō/William Johnston|25200
Shūsaku Endō/Van C. Gessel|25201
Shūsaku Endō/Francis Mathy|25210
Hiroki Endo|25216
Shūsaku Endō/Van C. Gessel|25225
Natalie Babbitt|25226
Georg Wilhelm Friedrich Hegel/J. Sibree/C.J. Friedrich/Charles Hegel|25241
Georg Wilhelm Friedrich Hegel/Robert S. Hartman|25242
Georg Wilhelm Friedrich Hegel|25244
Georg Wilhelm Friedrich Hegel/Leo Rauch|25245
Peter Singer|25246
Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss|25248
Kurt Reiter|25252
James Krüss|25257
Laurence Yep/Kam Mak/Ann Tashi Slater|25260
Laurence Yep/David Wiesner|25268
Laurence Yep|25278
Laurence Yep|25279
Laurence Yep/Isadore Seltzer|25282
Laurence Yep/Kam Mak|25286
Richard A. Knaak|25295
Juliet Marillier|25296
Andrew James McLean/Gary W. Eldred|25299
Reza Aslan|25307
George MacDonald Fraser|25319
David Weber/John Ringo|25320
Kevin Crossley-Holland|25321
Richard B. Lee|25329
Kei Ohishi/Joe Swift|25332
Anthony E. Wolf|25344
Anne Rice|25347
Steven C. Hayes/Spencer  Smith|25348
Carol Stock Kranowitz/T.J. Wylie|25349
C.S. Lewis|25350
Danielle Steel|25352
Deborah Hopkinson|25353
Dan Nadel|25355
Carol Stock Kranowitz/T.J. Wylie/Trude Turnquist|25359
Satosumi Takaguchi|25363
Natsuo Kirino/Stephen Snyder|25365
Natsuo Kirino|25367
Natsuo Kirino|25368
David Levithan|25372
Rachel Cohn/David Levithan|25373
Neil Strauss/Jenna Jameson|25375
Mystery/Neil Strauss|25376
Neil Strauss/Vince Neil/Nikki Sixx/Mick Mars/Tommy Lee|25378
Marilyn Manson/Neil Strauss/Gilles Vaugeois|25379
Rick Warren|25395
Jostein Gaarder/James Anderson|25401
Jostein Gaarder/James Anderson|25403
Jostein Gaarder/Paulette Møller|25406
Jostein Gaarder/Anne   Born|25407
Amartya Sen/Λία Βουτσοπούλου|25409
Esmeralda Santiago|25419
Nicholas    Evans/Rhonda  Evans|25426
John Perkins|25431
John Perkins|25433
John M. Perkins/Shane Claiborne|25435
Mira Nair/Jhumpa Lahiri|25440
Robert Penn Warren/John Burt/Harold Bloom|25444
Robert Penn Warren/James H. Justus/Xavier Pàmies|25449
Jeannette Walls/Julia Gibson|25454
Jimmy Carter/Amy Carter|25457
Jimmy Carter|25458
Barbara Kingsolver/Steven L. Hopp/Camille Kingsolver/Richard A. Houser|25460
John F. Nash/Harold William Kuhn/Sylvia Nasar|25463
Robert C. O'Brien|25473
Erich Fromm|25489
Erich Fromm|25491
Erich Fromm/Rainer Funk|25492
Erich Fromm|25494
Erich Fromm/محمود منقذ الهاشمي|25495
David H. Chilton|25510
Laura Esquivel/Jordi Castells|25516
Laura Esquivel/Jordi Castells/Ernesto Mestre-Reed|25517
Joseph Blotner|25534
Stuart J. Murphy/Holly Keller|25553
Michael Craft|25563
Michael Craft|25564
Michael Craft|25565
Michael Craft|25566
Winston S. Churchill/John Keegan|25587
Winston S. Churchill/Denis Kelly|25589
John Guare|25618
Jorge Bucay/Silvia Salinas|25623
Christopher   Black/Mark Anestis|25639
Mark Bittman|25652
Mark Bittman|25653
Samuel Hynes|25663
Thomas Cahill|25669
Augustine of Hippo/J.M. Lelen|25672
Augustine of Hippo/Henry Bettenson|25673
Eleanor J. Gibson|25685
Tacitus/Alfred J. Church/William Jackson Brodribb/Moses Hadas|25688
Tacitus/Harold Mattingly/S.A. Handford|25689
Tacitus/Maurice Hutton/Robert Maxwell Ogilvie/E.H. Warmington/William Peterson/Michael Winterbottom|25692
Tacitus/Anthony Richard Birley|25693
Adam Smith|25698
Adam Smith/Robert B. Reich|25701
Thomas Aquinas|25707
G.K. Chesterton/Anton C. Pegis|25708
Thomas Aquinas|25709
Thomas Aquinas/Ralph McInerny|25711
Thomas Aquinas/Timothy McDermott|25713
Thomas Aquinas/John A. Oesterle|25715
Anita Diamant|25719
Anita Diamant/Karen Kushner|25721
Lance Armstrong/Sally Jenkins|25725
Isaac Bashevis Singer/Herb Johnson|25737
Isaac Bashevis Singer|25740
Isaac Bashevis Singer/Ilan Stavans|25741
Isaac Bashevis Singer/Cecil Hemley|25743
Isaac Bashevis Singer/Ilan Stavans|25744
Hilary H. Milton|25752
Hilary H. Milton|25756
William J. Bennett|25772
Alexis de Tocqueville/Eduardo Brandão/Phillips Bradley/Luann Walther|25777
Alexis de Tocqueville/John Stone/Stephen Mennell|25779
R.R. Palmer|25780
Michael Swanwick|25781
Miyamoto Musashi/Thomas Cleary|25788
Miyamoto Musashi/Thomas Cleary|25789
Alan  Lee/Ian McKellen|25790
Kōji Suzuki/Glynne Walley|25794
Miyamoto Musashi/William Scott Wilson/Shiro Tsujimura|25800
Lauren Willig|25802
Satoru Kannagi/Hotaru Odagiri|25803
Satoru Kannagi/Hotaru Odagiri|25804
Marthe Le Van/Robert W. Ebendorf/Lark Books|25806
James M. Cain|25807
Laura Godwin/John Wallace|25809
Rich Wulf/Shawn Carman/Seth Mason/Rob Vaux/Katie Yates/Brian Yoon/Fred Wan/D.J. Trindle|25810
Gregory Bassham/Eric Bronson|25811
Diane Haeger|25812
Satoru Kannagi/Hotaru Odagiri/Allison Markin Powell|25814
W.G. Sebald/Michael Hulse|25815
Satoru Kannagi/Hotaru Odagiri/Sachiko Sato|25816
Misao Inagaki/Hiroshi Takahashi|25817
Andrew      Hunt|25841
Kazuo Umezu|25848
Kazuo Umezu|25849
Kazuo Umezu|25850
Kazuo Umezu|25852
Kazuo Umezu|25853
Kazuo Umezu|25855
Michael Eliot Howard|25863
Iraj Pezeshkzad/Dick Davis/Azar Nafisi|25866
Leo Tolstoy/Aylmer Maude/Louise Maude/Azar Nafisi|25868
Abolqasem Ferdowsi/Dick Davis/Azar Nafisi|25869
Brady Games|25875
Brady Games|25879
Brady Games|25880
Tim Bogenn|25881
Jan Guillou/Anna Paterson|25884
Huston Smith/Philip Novak|25886
Huston Smith|25895
Anthony E. Wolf|25903
Hermann Hesse/Michael E. Roloff|25905
Yuki Shimizu|25919
Yuki Shimizu|25921
Yuki Shimizu|25922
Yuki Shimizu|25923
Yuki Shimizu|25924
Dai Sijie/Ina Rilke|25930
Honoré de Balzac/Ellen Marriage/George Saintsbury|25932
Honoré de Balzac/Donald Adamson|25933
Honoré de Balzac/Rayner Heppenstall|25934
Honoré de Balzac|25936
Honoré de Balzac|25937
Honoré de Balzac|25941
Honoré de Balzac/Herbert J. Hunt|25946
Marshall McLuhan/Quentin Fiore/Jerome Agel|25955
Marshall McLuhan/Eric McLuhan/Frank Zingrone|25956
Marshall McLuhan/W. Terrence Gordon/Philip B. Meggs|25961
Michael     Lewis/Glenn Stout|25965
Pearl S. Buck|25992
Peter Conn|25993
Pearl S. Buck|25996
Bret Easton Ellis|26009
Bret Easton Ellis/Pierre Guglielmina|26012
Jen Lancaster|26023
Nora Roberts|26046
Nora Roberts|26047
Nora Roberts|26048
Nora Roberts|26049
Nora Roberts|26050
Nora Roberts|26051
Nora Roberts|26052
Nora Roberts|26053
Nora Roberts|26054
Nora Roberts|26055
David Schickler|26064
Robert D. Putnam|26069
Robert D. Putnam|26071
Burton G. Malkiel|26075
Burton G. Malkiel/Christopher Flavin|26079
Brad Meltzer/Rags Morales/Michael Bair/Joss Whedon|26085
Kurt Busiek/Stuart Immonen|26088
Deborah Bray Haddock|26090
Margaret Peterson Haddix|26092
Milan Kundera/Linda Asher|26093
Milan Kundera/Linda Asher|26097
Milan Kundera/Suzanne Rappaport|26101
Martin E.P. Seligman|26123
Robert McCloskey|26130
Robin Lane Fox|26131
Padraic Colum/Willy Pogány|26133
Homer Hickam|26134
Viktor E. Frankl/Ilse Lasch/Harold S. Kushner/William J. Winslade|26146
Viktor E. Frankl/Ilse Lasch/Gordon W. Allport|26147
Rheta Grimsley Johnson|26154
Chip Kidd/Jean Schulz/Charles M. Schulz/Geoff Spear|26156
Paramahansa Yogananda|26165
Jeff Shaara|26175
Kuki Gallmann|26184
Dan Brown|26187
Augustine of Hippo|26189
Hannah Arendt/Joanna Vecchiarelli Scott/Judith Chelius Stark|26190
Sophie Braimbridge/Erica Jankovich|26197
Sarah Mlynowski|26206
Sarah Mlynowski|26207
Sarah Mlynowski|26210
Sarah Mlynowski|26211
Sarah Mlynowski|26212
Tomie dePaola|26214
Tomie dePaola|26216
Janwillem van de Wetering|26226
Janwillem van de Wetering/Arthur P. Yin|26229
Chiho Saito|26236
Chiho Saito/Be-Pas|26237
Chiho Saito|26239
Chiho Saito/Lillian Olsen/Be-Papas|26240
Plotinus/Stephen MacKenna/John M. Dillon|26252
Plotinus/A.H. Armstrong|26253
Karl Jaspers/Ralph Manheim|26254
Frances Stonor Saunders|26274
Stephen W. Frey|26289
Stephen W. Frey|26292
Carole Marsh|26296
Carole Marsh|26298
Carole Marsh|26301
Mark Cohen|26314
Peter Olafson|26321
Daniel Goleman|26324
Daniel Goleman/Warren Bennis|26327
Daniel Goleman|26329
Daniel Goleman|26330
Yohanan Aharoni/Michael Avi-Yonah|26344
Margaret MacMillan/Richard Holbrooke|26348
Xenophon/Edgar C. Marchant/G.W. Bowersock|26384
Jane Medwell/David Wray|26401
Georg Wilhelm Friedrich Hegel/Carl Joachim Friedrich|26407
Georg Wilhelm Friedrich Hegel|26410
Walter Kaufmann|26415
Jean-Paul Sartre/Michael Walzer/George J. Becker|26417
Eric A. Meyer|26420
Hiromu Arakawa/Akira Watanabe|26422
Makoto Inoue/Hiromu Arakawa/Alexander O. Smith/Rich Amtower|26425
Hiromu Arakawa/Akira Watanabe|26426
Stephen G. Kochan|26436
Walter J. Savitch|26438
Walter J. Savitch|26439
Homer/Edward McCrorie/Richard P. Martin|26447
Homer/Edward McCrorie/Richard P. Martin|26448
Thomas Bulfinch/Richard P. Martin|26449
Janette K. Klingner/Sharon R. Vaughn/Alison Boardman|26451
Isak Dinesen/Karen Blixen|26470
Isak Dinesen/Karen Blixen|26471
Judith Thurman|26472
Isak Dinesen/Karen Blixen|26474
Isak Dinesen/Karen Blixen/Frans Lasson/Anne   Born|26475
Karen Hesse|26480
Karen Hesse/Wendy Watson|26481
Karen Hesse|26482
Erin McKean|26503
Danielle Steel|26506
Danielle Steel|26511
Euripides/Paul Roche|26522
James M. Kouzes|26525
Lloyd Alexander|26571
Richard A. Knaak|26573
Richard A. Knaak|26575
Richard A. Knaak/Margaret Weis|26576
Richard A. Knaak|26578
Richard A. Knaak|26579
A.N. Roquelaure/Anne Rice|26581
A.N. Roquelaure/Anne Rice|26583
Mary Pope Osborne/Homer/Troy Howell|26586
Mary Pope Osborne/Homer/Troy Howell|26587
Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca|26588
Mary Pope Osborne/Troy Howell|26590
Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca|26591
Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca|26592
Mary Pope Osborne/Salvatore Murdocca|26593
Mary Pope Osborne/Salvatore Murdocca|26595
E.E. Cummings/George J. Firmage|26596
E.E. Cummings/Richard S. Kennedy|26599
E.E. Cummings/Richard S. Kennedy|26603
Dennis Slifer/R. Carlos Nakai|26638
Silas House|26653
Silas House|26654
Beth Moore|26666
Terry Cooper|26670
Garth Ennis|26673
C.E. Murphy|26689
C.E. Murphy|26690
Antonio Negri/Michael Hardt|26695
